Symbol	mouse_invivo_intes_Ctrl_6hr_1	mouse_invivo_intes_Ctrl_6hr_2	mouse_invivo_intes_Ctrl_6d_1	mouse_invivo_intes_Ctrl_6d_2	mouse_invivo_intes_X50_6hr_1	mouse_invivo_intes_X50_6hr_2	mouse_invivo_intes_X50_6hr_3	mouse_invivo_intes_X50_6hr_4	mouse_invivo_intes_X50_6hr_5	mouse_invivo_intes_X50_6d_1	mouse_invivo_intes_X50_6d_2	mouse_invivo_intes_X50_6d_3	mouse_invivo_intes_X50_6d_4	mouse_invivo_intes_X50_6d_5
MED14	328.562798591452	559.22868847351	490.860176479337	388.995044216442	169.406849494255	91.3958837146319	418.407507108328	477.851145017784	402.18693770095	580.111450917305	720.774202289509	591.218856600527	548.931128975858	530.77036399597
MED16	402.112636074309	258.674062950302	247.362608619509	278.380339699918	151.913750905175	233.319573060117	284.58847498413	306.546017558578	250.208463546674	482.489790290785	382.882601725765	420.656528440245	413.173968046345	385.53469225578
MED17	84.4014528491802	115.787437701564	90.8284578524758	79.2738715701754	98.5137657385071	104.027835122345	124.005636435091	116.20698704835	117.69064766825	81.4684362063044	120.282064331116	133.191930417299	100.342249382684	133.352753143266
MED18	15.6745555291335	19.7085000343087	11.5951222790395	9.21789204304365	16.5724091896554	16.3472312335114	19.6267913782158	11.0196280821711	12.0470741707658	16.1532244202155	14.6909391549454	11.4985839209179	17.7074557734148	21.125188616755
MED19	350.868896844449	436.05056325908	454.142289262379	403.743671485312	348.941282382189	285.33349062129	411.270492061704	395.704826587054	321.564210558133	549.209630287328	556.419320493557	495.397323926211	458.42635502285	332.721720713892
MED20	127.205046794122	76.3704376329462	106.288620891195	94.0224988390452	127.055137120691	103.284779157186	120.437128911779	105.187358966179	126.957627799609	103.240173468334	112.018411056459	116.902269862665	109.195977269391	95.0633487753977
MED21	8.44014528491802	7.39068751286577	15.4601630387193	18.4357840860873	23.0172349856325	14.8611193031922	11.5976494507639	4.00713748442586	31.5077324466182	7.72545515749438	26.6273272183386	16.2896605546336	20.6586984023173	18.4845400396607
MED22	325.548460989695	150.277312761604	160.399191526713	230.447301076091	196.106842077589	256.354307980065	223.031720206998	229.408620983381	202.020166863611	185.410923779865	219.445903626997	206.016295249778	186.912033163823	200.689291859173
MED23	607.690460514098	739.068751286577	782.670753835164	720.839157766013	475.99641950288	396.048829430072	698.535347688318	713.270472227803	672.782757536612	577.302194496398	649.15587390915	508.812338500616	556.801109319598	480.598041031177
MED24	892.846797640257	522.275250909181	477.332533820458	580.72719871175	518.348131876444	521.625287542046	605.754152082207	649.156272476989	518.024189342928	665.091457649743	559.17387158511	564.388827451719	581.394797893785	629.79468563701
MED25	2154.6485177355	1389.44925241876	1321.8439398105	1637.09762684455	1022.88592276151	1478.68137066762	1117.83498167747	1059.88786463064	1381.70673758552	1388.47498603331	1308.41176848733	1243.76349411262	1290.67677637334	1221.29996690615
MED26	284.553469605808	157.66800027447	181.656915704952	189.888576086699	170.327538893681	134.493129693889	194.483660020502	182.324755541377	157.538662233091	190.327122516452	164.354881795952	168.645897506795	179.042052820083	129.391780277625
MED27	185.683196268196	105.933187684409	162.331711906552	167.765635183394	231.09303925575	249.666804293629	194.483660020502	137.244458841586	189.046394679709	237.382167566646	156.091228521295	249.13598495322	181.009547906018	207.290913301909
MED28	308.668170419859	327.653813070382	345.921147991344	291.285388560179	664.737746385067	483.729433318906	281.912094341646	326.581704980708	380.872883398826	247.916879145047	351.664356021506	327.709641746159	325.620436722239	322.159126405514
MED29	291.787879850023	224.184187890262	226.104884441269	341.062005592615	345.258524784488	475.55581770215	377.369670590241	233.415758467806	298.396760229737	319.552917878177	341.564335352481	325.793211092673	276.433059573864	278.588424883457
MED30	39.1863888228337	19.7085000343087	30.9203260774386	31.3408329463484	105.87928093391	54.2430854566515	33.0086945906357	41.0731592153651	58.3819748275572	33.7110770508846	42.2364500704681	54.6182736243599	47.2198820624394	101.664970218134
MED31	5.42580768316159	4.92712500857718	3.86504075967982	20.279362494696	24.8586137844831	16.3472312335114	8.92126880827992	13.023196824384	4.63349006567914	9.83239747317467	6.42728588028862	6.70750728720209	8.85372788670739	7.92194573128314
MED4	23.5118332937002	34.4898750600402	23.1902445580789	23.9665193119135	66.2896367586216	36.4097422928209	31.2244408289797	36.0642373598327	23.1674503283957	29.497192419524	30.3000620070749	33.5375364360104	26.5611836601222	29.0471343480382
MED6	36.7749187414285	39.4170000686174	42.515448356478	29.4972545377397	108.641349132185	71.3333726553225	52.6354859688515	39.0695904731521	50.9683907224706	30.9018206299775	33.9727967958113	43.119689703442	32.4636689179271	29.0471343480382
MED7	98.8702733376111	118.251000205852	94.6934986121556	140.111959054263	133.499962916669	100.312555296547	97.2418300102511	107.190927708392	139.93139998351	102.537859363107	163.436698098768	157.147313585877	118.049705156099	109.586915949417
MED8	132.027986956932	93.6153751629664	114.018702410555	132.737645419829	241.220622649429	219.944565687244	134.711159005027	157.280146263715	150.125078128004	111.667942731055	129.463901302956	132.233715090555	133.789665843578	187.486048973701
MED9	456.973580426276	379.388625660443	326.595944192945	368.715681721746	263.317168235636	315.055729227674	330.086945906357	315.562076898537	331.757888702627	437.541687556273	346.155253838401	471.441940757633	427.930181190857	413.261502315271
MEF2A	340.017281478126	556.765125969221	494.725217239017	447.989553291921	150.072372106324	164.215368300274	367.556274901133	433.772632689099	387.359769490776	435.434745240592	444.400909437099	415.86545180653	407.27148278854	336.682693579534
MEF2B	2.41147008140515	0	0	1.84357840860873	40.5103335747132	1.48611193031922	0	18.0321186799164	14.8271682101733	1.40462821045352	0	4.79107663371578	0.983747542967488	2.64064857709438
MEF2C	10.2487478459719	29.5627500514631	1.93252037983991	5.53073522582619	58.9241215632192	13.375007372873	7.13701504662394	61.1088466374944	26.874242380939	34.4133911561113	22.0364087324181	29.7046751290378	26.5611836601222	36.9690800793213
MEF2D	3394.14413957775	1815.64556566069	1797.24395325112	1849.10914383456	965.80317999714	1110.86866791362	1558.5456608065	1836.27075223815	1814.47470971995	2456.69474008321	1904.3129879598	1834.98235071314	2117.02471246603	1481.40385174995
MEFV	4.22007264245901	9.85425001715435	13.5276426588794	3.68715681721746	4.6034469971265	12.6319514077134	8.02914192745193	12.0214124532776	12.0470741707658	14.0462821045352	13.7727554577613	9.58215326743156	7.86998034373991	15.8438914625663
MEGF11	6.63154272386416	17.2449375300201	7.73008151935964	1.84357840860873	3.6827575977012	3.71527982579805	16.0582838549039	15.026765566597	17.6072622495807	42.8411604188325	51.4182870423089	56.5347042778462	44.268639433537	52.8129715418876
MEGF8	154.936952730281	71.4433126243691	69.5707336742368	141.955537462872	64.448257959771	91.3958837146319	82.0756730361753	100.178437110647	173.2925284564	153.806789044661	93.654737112777	134.150145744042	178.058305277115	149.196644605833
MEGF9	40.9949913838875	93.6153751629664	100.491059751675	79.2738715701754	17.4930985890807	23.7777908851075	83.8599267978313	79.1409653174107	56.5285788012855	150.295218518527	290.146048310172	218.473094497439	177.074557734148	161.079563202757
MEIS2	13.2630854477283	4.92712500857718	3.86504075967982	9.21789204304365	9.206893994253	1.48611193031922	9.81339568910791	5.00892185553233	12.9737721839016	40.0319039979254	33.9727967958113	35.4539670894968	28.5286787460572	31.6877829251326
MEIS3	101.884610939368	64.0526251115033	44.4479687363179	44.2458818066095	28.5413713821843	75.7917084462802	49.0669784455396	50.0892185553233	43.5548066173839	134.844308203538	130.382085000141	115.944054535922	121.000947785001	77.8991330242842
MELK	53.6552093112646	61.5890626072147	52.1780502556776	46.0894602152183	38.6689547758626	41.6111340489381	90.9969418444552	52.0927872975362	48.1882966830631	117.286455572869	195.573127500211	149.481590971932	109.195977269391	229.736426207211
MEMO1	78.3727776456674	128.105250223007	102.423580131515	94.0224988390452	159.279266100577	97.3403314359088	149.877315979103	105.187358966179	129.737721839016	188.220180200772	225.873189507286	223.264171131155	172.15582001931	310.27620780859
MEN1	502.791511972974	263.601187958879	303.405699634866	396.369357850877	320.399911000005	497.104440691779	380.938178113553	360.642373598327	293.763270164058	355.370937244742	330.546130986272	304.712473904323	389.564027015125	294.432316346023
MEOX1	8.44014528491802	4.92712500857718	3.86504075967982	14.7486272688698	13.8103409913795	14.1180633380326	7.13701504662394	12.0214124532776	9.26698013135829	49.1619873658733	33.9727967958113	50.7854123173872	55.0898624061793	43.5707015220573
MEP1A	2091.95029561897	1867.38037825075	1976.96834857623	2439.05423458935	2432.46139328164	4166.31479664993	1851.16327771808	2148.82747602337	2356.59304740441	913.00833679479	858.501756867122	668.834298066723	1080.1548021783	786.913275974125
MEP1B	11449.6599465117	10588.3916434324	11734.2637463879	11880.0192650747	28568.0713747676	22025.6649192611	14119.6921428646	13074.2878273105	18360.6677342602	6325.74314577744	5895.65751961903	6751.58519223227	6815.40297767876	6991.11710785737
MEPCE	759.010208122271	450.831938284812	543.038226735015	560.447836217054	1241.0893104253	1064.05614210856	636.978592911186	456.813673224548	478.176174778088	358.882507770875	350.746172324322	284.589952042717	267.579331687157	246.900641958325
MERTK	2201.6721843229	2182.71637879969	1758.59354565432	1613.13110753264	339.734388387936	628.625346525029	1642.40558760433	2858.09081076675	1722.73160641951	1007.11842689518	898.901839543222	706.204695809706	857.82785746765	607.349172731708
MESD	100.076008378314	147.813750257315	123.681304309754	123.519753376785	198.868910275865	230.347349199479	162.367092310695	117.208771419456	164.952246338178	187.517866095545	246.073230845336	238.595616359046	188.879528249758	248.220966246872
MET	320.725520826885	465.613313310543	398.099198247021	383.464308990616	101.275833936783	121.861178286176	244.44276534687	447.79761388459	356.778735057294	353.263994929061	286.473313521436	373.703977429831	446.62138450724	401.378583718346
METAP1	367.146319893934	408.951375711906	430.9520447043	403.743671485312	464.027457310351	430.972459792573	537.952509139279	478.85292938889	448.521838357741	497.940700605774	588.555749895001	573.012765392407	586.313535608623	627.154037059915
METAP1D	29.5405084972131	66.5161876157919	30.9203260774386	36.8715681721746	52.4792957672421	34.9236303625016	51.7433590880235	35.0624529887263	42.6281086042481	51.2689296815536	87.2274512324884	79.5318721196819	63.9435902928867	93.7430244868505
METAP2	150.114012567471	194.621437838798	143.006508108153	145.64269428009	339.734388387936	231.833461129798	269.422318010054	190.339030510228	220.554127126327	318.148289667723	377.37349954266	367.954685469372	347.262882667523	308.955883520043
METRN	6.02867520351287	14.7813750257315	1.93252037983991	1.84357840860873	13.8103409913795	5.20139175611727	14.2740300932479	1.00178437110647	8.34028211822246	4.91619873658733	9.18183697184088	6.70750728720209	7.86998034373991	14.5235671740191
METRNL	214.017969724707	160.131562778758	162.331711906552	280.223918108527	423.517123735638	381.18771012688	179.317503046426	186.331893025803	246.50167149413	106.049429889241	51.4182870423089	92.9468866940861	88.5372788670739	134.673077431813
METTL1	42.8035939449414	91.1518126586778	32.8528464572785	42.4023033980008	65.3689473591963	50.5278056308534	61.5567547771315	38.0678061020457	53.7484847618781	101.133231152654	123.954799119852	128.400853783583	121.000947785001	175.603130376776
METTL14	28.9376409768618	54.198375094349	28.9878056975987	35.0279897635659	19.3344773879313	35.6666863276613	40.1457096372596	45.0802966997909	29.6543364203465	29.497192419524	31.218245704259	28.7464598022947	33.4474164608946	38.2894043678685
METTL15	13.2630854477283	22.1720625385973	36.7178872169583	22.1229409033048	17.4930985890807	14.8611193031922	16.9504107357319	18.0321186799164	27.8009403940749	23.1763654724831	36.7273478873635	36.4121824162399	19.6749508593498	36.9690800793213
METTL16	22.9089657733489	19.7085000343087	15.4601630387193	35.0279897635659	38.6689547758626	36.4097422928209	39.2535827564317	22.0392561643422	25.9475443678032	44.9481027345128	57.8455729225976	52.7018429708736	40.333649261667	77.8991330242842
METTL17	156.142687770983	174.91293780449	115.951222790395	99.5532340648714	301.065433612073	263.784867631661	198.052167543814	148.264086923757	109.350365550028	106.751743994468	115.691145845195	84.3229487533977	115.098462527196	106.946267372322
METTL18	7.83727776456674	9.85425001715435	7.73008151935964	3.68715681721746	23.0172349856325	21.5486229896287	9.81339568910791	7.01249059774526	14.8271682101733	5.61851284181409	3.67273478873635	9.58215326743156	8.85372788670739	13.2032428854719
METTL21A	21.1003632122951	29.5627500514631	9.66260189919955	20.279362494696	12.8896515919542	14.1180633380326	11.5976494507639	23.0410405354487	12.0470741707658	21.0694231568029	18.3636739436818	17.2478758813768	20.6586984023173	19.8048643282079
METTL22	28.3347734565105	46.8076875814832	23.1902445580789	44.2458818066095	37.7482653764373	40.1250221186189	51.7433590880235	19.0339030510228	27.8009403940749	40.7342181031522	42.2364500704681	61.325780911562	36.3986590897971	55.453620118982
METTL23	86.2100554102341	78.8340001372348	54.1105706355175	81.1174499787841	142.706856910922	168.673704091231	75.8307848703793	87.1552402862625	97.303291379262	54.0781861024607	55.0910218310453	45.0361203569283	65.9110853788217	55.453620118982
METTL25	3.61720512210772	2.46356250428859	0	12.9050488602611	6.4448257959771	6.68750368643648	4.46063440413996	3.0053531133194	9.26698013135829	7.02314105226762	3.67273478873635	6.70750728720209	3.93499017186995	5.28129715418876
METTL26	572.121276813372	448.368375780523	554.633349014054	610.22445324949	831.382527681046	867.146311341264	493.34616509788	339.604901805092	490.223248948853	307.613578089322	330.546130986272	343.04108697405	263.644341515287	282.549397749099
METTL27	85.0043203695315	86.2246876501006	63.773172534717	71.8995579357405	49.7172275689662	73.5625405508013	78.5071655128633	62.1106310086008	47.2615986699273	53.3758719972339	56.0092055282294	42.1614743766988	48.2036296054069	34.3284315022269
METTL2A	6.02867520351287	17.2449375300201	30.9203260774386	29.4972545377397	8.2862045948277	8.1736156167557	13.3819032124199	22.0392561643422	11.1203761576299	32.306448840431	24.7909598239704	29.7046751290378	19.6749508593498	33.0081072136798
METTL3	47.6265341077517	61.5890626072147	42.515448356478	53.4637738496532	39.5896441752879	45.3264138747362	65.1252623004434	48.0856498131103	68.5756529720513	66.0175258913156	67.9455935916225	66.1168575452777	70.8298230936592	58.0942686960764
METTL4	51.8466067502107	115.787437701564	141.073987728313	95.866077247654	58.9241215632192	60.1875331779284	66.9095160620994	105.187358966179	86.1829152216321	51.2689296815536	56.0092055282294	66.1168575452777	52.1386197772769	44.8910258106045
METTL5	71.1383674014519	115.787437701564	92.7609782323157	127.206910194002	91.1482505431047	73.5625405508013	117.760748269295	63.1124153797073	89.8897072741754	88.491577258572	112.018411056459	99.6543939812882	79.6835509803665	85.8210787555674
METTL6	15.0716880087822	19.7085000343087	25.1227649379188	51.6201954410444	45.1137805718397	25.2639028154267	31.2244408289797	34.0606686176198	27.8009403940749	21.7717372620296	26.6273272183386	26.8300291488084	32.4636689179271	23.7658371938494
METTL7A	80.7842477270725	103.469625180121	104.356100511355	95.866077247654	62.6068791609204	75.7917084462802	66.0173891812714	109.194496450605	74.1358410508663	94.8124042056129	132.218452394509	74.7407954859661	104.277239554554	118.829185969247
METTL7B	1253.96444233068	736.605188782288	1033.89840321435	1063.74474176724	1565.17197902301	1981.73025908068	682.477063833414	746.329356474317	970.252819753213	670.709970491558	751.992447993768	586.427779966811	667.964581674924	385.53469225578
METTL8	27.7319059361592	44.3441250771946	57.9756113951973	29.4972545377397	66.2896367586216	57.9583652824495	45.4984709222276	34.0606686176198	28.7276384072107	49.1619873658733	65.1910425000703	51.7436276441304	53.1223673202444	59.4145929846236
METTL9	605.881857953044	689.797501200805	573.958552812453	704.246952088535	1053.26867294254	861.201863619987	719.054265947362	566.008169675153	848.855380032419	914.412965005244	997.14749514192	805.859089790994	993.585018397163	1128.87726670785
MEX3A	7.23441024421545	14.7813750257315	9.66260189919955	3.68715681721746	3.6827575977012	8.91667158191531	8.02914192745193	10.0178437110647	1.85339602627166	14.0462821045352	22.0364087324181	15.3314452278905	8.85372788670739	17.1642157511135
MEX3B	15.6745555291335	14.7813750257315	7.73008151935964	1.84357840860873	7.3655151954024	5.20139175611727	8.92126880827992	9.01605933995819	16.6805642364449	2.10694231568029	10.100020669025	13.4150145744042	5.90248525780493	6.60162144273595
MEX3C	295.405084972131	396.633563190463	434.81708546398	309.721172646267	211.758561867819	110.715338808782	360.419259854509	333.594195578453	459.642214515371	245.10762272414	363.600744084899	281.715306062488	331.522921980044	294.432316346023
MEX3D	45.8179315466978	32.0263125557517	11.5951222790395	25.8100977205222	21.1758561867819	27.4930707109055	26.7638064248398	25.0446092776616	15.7538662233091	33.7110770508846	44.0728174648362	35.4539670894968	37.3824066327645	42.2503772335101
MFAP1	33.760581139672	54.1983750943489	69.5707336742368	58.072719871175	58.4637768635066	59.4444772127688	48.6209150051256	52.5936794830894	63.9421629063721	37.5738046296318	54.1728381338612	46.473443347043	42.7930181190857	46.2113500991517
MFAP2	4.8229401628103	7.39068751286577	0	5.53073522582619	2.7620681982759	3.71527982579805	2.67638064248398	3.0053531133194	1.85339602627166	15.4509103149888	24.7909598239704	15.3314452278905	21.6424459452847	11.8829185969247
MFAP3	379.20367030096	413.878500720483	512.117900657576	405.587249893921	288.175782020119	231.833461129798	339.008214714637	421.751220235822	484.663060870038	445.267142713767	350.746172324322	501.14661588667	500.727499370451	297.072964923118
MFGE8	362.926247251475	273.455437976033	156.534150767033	217.54225221583	1368.144447546	643.486465828222	293.509743792409	584.040288355069	394.773353595863	1918.01982137429	1775.76727035403	1566.68205922506	1962.57634822014	1630.60049635578
MFHAS1	179.654521064684	93.6153751629664	86.963417092796	160.39132154896	91.1482505431047	95.11116354043	110.623733222671	116.20698704835	123.250835747065	257.749276618222	210.264066655156	160.021959566107	230.196925054392	139.954374586002
MFN1	177.243050983278	224.184187890262	239.632527100149	274.693182882701	318.558532201154	275.673763074215	251.579780393494	182.324755541377	203.873562889882	242.298366303233	205.673148169236	225.180601784642	242.001895570002	295.752640634571
MFN2	3762.49619451238	2197.49775382542	2769.30170431059	3320.28471390432	2231.75110420693	3091.11281506398	2926.17616911581	3518.26671132591	2671.67037187059	2265.66530346153	1878.60384443864	1752.57583261323	2536.10116577018	1811.48492388675
MFNG	16.880290569836	4.92712500857718	7.73008151935964	11.0614704516524	21.1758561867819	14.8611193031922	28.5480601864957	28.049962390981	18.5339602627166	16.8555385254423	14.6909391549454	24.913598495322	29.5124262890246	13.2032428854719
MFSD1	244.161345742271	273.455437976033	237.700006720309	259.944555613831	369.196449169545	300.194609924482	251.579780393494	213.380071045677	308.590438374231	246.512250934593	249.745965634072	274.049583448542	286.270535003539	277.26810059491
MFSD10	219.443777407869	160.131562778758	127.546345069434	119.832596559567	126.134447721266	114.43061863458	179.317503046426	149.265871294863	158.465360246227	514.09392502599	594.064852078105	579.720272679609	443.670141878337	509.645175379215
MFSD11	843.411660971451	652.844063636476	745.952866618205	746.649255486536	865.448035459782	864.174087480626	493.34616509788	616.097388230476	745.991900574342	517.605495552124	455.419113803308	469.525510104146	434.81641399163	468.715122434253
MFSD12	112.736226305691	76.3704376329462	71.5032540540767	82.9610283873929	97.5930763390818	138.208409519687	46.3905978030556	80.1427496885172	84.3295191953604	66.7198399965424	72.536512077543	62.2839962383051	70.8298230936592	58.0942686960764
MFSD13A	425.021601847658	243.89268792457	253.160169759028	217.54225221583	172.168917692531	208.79872620985	142.740300932479	209.372933561251	217.77403308692	182.601667358958	210.264066655156	182.0609120812	188.879528249758	145.235671740191
MFSD14A	212.812234684004	347.362313104691	253.160169759028	228.603722667483	265.158547034487	149.354248997081	244.44276534687	241.430033436658	232.601201297093	226.145141883017	291.98241570454	267.34207616134	307.912980948824	293.111992057476
MFSD14B	403.921238635363	509.957438387738	436.74960584382	503.296905550183	360.910244574718	241.493188676873	420.191760869984	509.908244893191	511.537303250977	301.995065247508	324.118845105983	325.793211092673	378.742804042483	396.097286564157
MFSD2A	808.445344791076	544.447313447778	543.038226735015	542.012052130967	409.706782744259	639.771186002424	459.445343626416	452.806535740122	387.359769490776	675.626169228145	387.473520211685	839.396626227004	650.25712590151	526.809391130329
MFSD2B	63.3010896368852	36.9534375643288	63.773172534717	82.9610283873929	64.448257959771	66.1319808992052	58.8803741346475	76.1356122040913	36.1412225122973	29.497192419524	38.5637152817317	19.1643065348631	30.4961738319921	36.9690800793213
MFSD3	35.569183700726	34.4898750600402	28.9878056975987	25.8100977205222	47.8758487701156	49.7847496656938	30.3323139481517	24.0428249065552	36.1412225122973	57.5897566285945	46.8273685563885	56.5347042778462	40.333649261667	54.1332958304348
MFSD4A	1039.94647260597	918.908814099644	840.646365230361	739.274941852101	197.027531477014	180.562599533785	879.6371044964	893.591659026967	711.704074088316	757.094605434449	415.937214824392	614.216024442363	1065.39858903379	666.763765716331
MFSD5	783.727776456674	431.123438250503	448.344728122859	519.889111227662	849.796315669552	695.500383389394	409.486238300048	507.904676150978	636.641535024314	539.377232814153	539.892013944244	566.305258105205	626.64718487029	455.511879548781
MFSD6	689.680443281873	982.961439211147	1167.24230942331	1135.64429970298	314.875774603453	426.514124001616	698.535347688318	899.602365253606	840.515097914197	929.863875320233	945.729208099611	820.232319692141	925.706437932406	818.601058899258
MFSD6L	382.218007902716	155.204437770181	226.104884441269	291.285388560179	212.679251267244	290.534882377407	284.58847498413	242.431817807765	270.595819835662	250.726135565954	243.318679753783	210.807371883494	262.660593972319	221.814480475928
MFSD8	100.678875898665	179.840062813067	189.386997224311	175.139948817829	125.213758321841	111.458394773941	104.378845056875	162.289068119247	195.53328077166	84.2776926272114	107.427492570538	92.9468866940861	93.4560165819114	88.4617273326618
MFSD9	608.293328034449	473.004000823409	486.995135719657	460.894602152183	177.693054089083	292.764050272886	271.20657177171	443.790476400164	442.961650278926	206.480346936668	291.064232007356	209.849156556751	274.465564487929	187.486048973701
MGA	78.3727776456674	120.714562710141	146.871548867833	97.7096556562627	73.655151954024	80.2500442372378	107.055225699359	147.26230255265	111.203761576299	139.760506940126	183.636739436818	176.311620120741	200.684498765368	178.243778953871
MGAM	62334.6930017621	119603.496020707	70979.5410311401	56843.053072633	15030.254445618	25075.9096562413	74809.2995918313	101248.342818988	66544.3309272576	43108.7420929239	36999.13026173	38915.040849693	47282.8419051894	40800.6611646853
MGAT1	1725.40684324538	946.008001646818	1203.96019664026	1345.81223828437	1561.48922142531	2323.5360030541	1015.24039038226	1179.10020479231	1423.40814817663	828.028330062352	642.728588028862	818.315889038655	740.761899854519	788.233600262673
MGAT2	438.284687295386	450.831938284812	429.01952432446	405.587249893921	318.558532201154	321.000176948951	426.43664903578	416.742298380289	512.464001264113	389.082014295626	395.737173486342	421.614743766988	397.434007358865	454.191555260233
MGAT3	2612.82783320248	1507.70025262462	1849.42200350679	1909.94723131864	960.279043600588	1206.72288741921	1348.89584381192	1848.29216469143	1599.48077067244	865.250977639371	773.110673029002	745.491524206175	997.520008569033	742.022250163521
MGAT4A	3201.82940058569	5279.41444669045	4939.52209087081	3960.00642169155	4443.2470416265	4019.93277151349	3724.62972745687	4597.18847900757	4372.16122597484	2401.2119257703	2387.27761267863	2622.63534929602	2737.76941207852	2648.57052282566
MGAT4B	1244.92142952541	879.491814031026	747.885386998045	912.571312261321	1206.10311324714	965.972754707492	809.159080910989	682.215156723503	1198.22053098463	518.30780965735	711.592365317668	612.299593788876	600.086001210168	701.092197218558
MGAT4C	12.0573504070257	54.198375094349	3.86504075967982	9.21789204304365	19.3344773879313	8.91667158191531	17.8425376165598	8.01427496885172	24.0941483415315	129.225795361724	76.2092468662793	168.645897506795	208.554479109107	186.165724685154
MGAT5	2129.32808188075	1980.70425344803	1750.86346413496	1622.34899957568	1025.64799095978	1197.06315987213	1435.43215125224	1692.01380279882	1470.66974684656	1913.1036226377	2432.26861384065	1796.65373764342	1998.97500730994	1885.42308404539
MGLL	92.8415981340982	59.1255001029261	50.2455298758377	49.7766170324357	94.8310081408059	115.916730564899	55.3118666113355	73.130259090772	50.0416927093347	150.295218518527	126.709350211404	172.478758813768	128.870928128741	142.595023163097
MGME1	33.7605811396721	49.2712500857718	32.8528464572785	31.3408329463484	33.1448183793108	41.6111340489381	50.8512322071956	51.0910029264297	23.1674503283957	63.9105835756353	91.8183697184088	91.9886713673429	65.9110853788217	104.305618795228
MGMT	5.42580768316159	2.46356250428859	1.93252037983991	3.68715681721746	22.0965455862072	28.9791826412248	16.0582838549039	12.0214124532776	25.0208463546674	115.179513257189	107.427492570538	137.983007051014	53.1223673202444	88.4617273326618
MGRN1	4634.24262894035	2340.38437907416	2663.0130834194	2713.74741747205	1736.42020731612	2827.32794743231	2687.97829193474	2699.80888013192	2696.69121822526	2280.4138996713	1997.04954137539	1716.16365019699	2286.22928985644	1462.91931171029
MGST1	555.843853763887	524.738813413469	740.155305478686	562.291414625663	981.45489978737	688.812879702958	721.730646589846	611.088466374944	1074.96969523756	419.281520820377	652.828608697887	440.779050301852	625.663437327323	562.458146921103
MGST2	771.670426049648	884.418939039603	1078.34637195067	923.632782712974	2116.66492927877	1752.86902181152	964.389158175059	771.373965751978	1115.74440781554	1215.0034020423	1228.52978683231	1147.9419614383	1562.19109823237	1594.95174056501
MGST3	2973.34261037255	2320.67587903985	2850.46756026387	3215.20074461363	6159.41208215526	4913.08604163534	3005.57546150951	1993.55089850187	3323.13907510508	2765.71294638299	2089.78609479098	2319.83930604518	2263.60309636819	2540.30393116479
MIA2	1584.33584348318	1749.1293780449	2185.68054959894	2144.08168921195	1822.04432146267	1766.98708514955	2105.41943875406	1962.49558299757	1535.53860776607	2041.6271038942	2030.10415447402	1709.45614290979	1626.13468852526	1484.04450032704
MIA3	860.894819061638	677.479688679362	811.658559532762	995.532340648714	1082.73073372415	1067.77142193436	1099.10031718009	993.770096137613	553.23871384209	628.571124177952	645.483139120414	566.305258105205	699.444503049884	529.450039707423
MIB1	77.7699101253161	150.277312761604	129.478865449274	73.7431363443492	52.4792957672421	55.7291973869707	94.5654493677672	148.264086923757	87.1096132347679	120.095711993776	129.463901302956	126.484423130097	151.497121616993	161.079563202757
MIB2	352.074631885152	248.819812933147	243.497567859829	259.944555613831	550.57226085633	494.8752727963	240.874257823558	234.417542838913	282.642894006428	179.792410938051	130.382085000141	160.98017489285	207.57073156614	178.243778953871
MICAL1	3558.1241051133	1970.85000343087	2732.58381709363	2923.91535605345	3302.51287573855	3200.34204194244	2376.62601052577	2602.6357961346	2700.3980102778	1276.10472919703	684.046854402146	990.794647852423	1533.66241948631	1064.18137656904
MICAL2	2155.8542527762	1825.49981567784	1644.57484324376	1482.23704052142	638.037753801733	997.181105244196	1274.8493127032	1582.81930634821	1481.79012300419	2168.74595694024	2037.44962405149	2019.91790877457	1751.07062648213	1697.93703507169
MICAL3	306.256700338454	273.455437976033	262.822771658228	265.475290839657	162.041334298853	245.208468502671	165.043472953179	183.326539912483	214.993939047512	278.818699775024	305.755171162301	219.431309824183	264.628089058254	278.588424883457
MICALCL	2155.8542527762	1825.49981567784	1644.57484324376	1482.23704052142	638.037753801733	997.181105244196	1274.8493127032	1582.81930634821	1481.79012300419	2168.74595694024	2037.44962405149	2019.91790877457	1751.07062648213	1697.93703507169
MICALL1	538.3606956737	330.117375574671	367.178872169583	359.497789678702	181.375811686784	282.361266760652	249.795526631838	369.658432938286	341.951566847121	364.501020612689	285.555129824251	263.509214854368	373.824066327646	303.674586365854
MICALL2	1381.1694891248	662.69831365363	606.811399269732	754.023569120971	531.237783468398	849.312968177434	640.547100434498	620.104525714902	894.263582676075	840.669983956434	699.655977254275	696.622542542274	1138.19590721338	678.646684313256
MICB	7.23441024421545	2.46356250428859	5.79756113951973	11.0614704516524	9.206893994253	5.94444772127687	5.35276128496795	5.00892185553233	3.70679205254331	7.72545515749438	9.18183697184088	6.70750728720209	6.88623280077242	2.64064857709438
MICOS10	215.826572285761	214.329937873107	229.969925200949	247.03950675357	434.565396528742	360.382143102411	207.865563232922	167.29798997478	240.01478540218	129.225795361724	172.618535070609	147.565160318446	150.513374074026	170.321833222588
